date,state,district,T2M,RH2M,WS2M,PRECTOTCORR,fire_lag_1d,fire_lag_3d,fire_lag_7d,fire_mean_3d,fire_mean_7d,season_sin,season_cos,state,district,elevated_next_day,next_day_fire_count
2024-11-29,Punjab,Faridkot,19.16,35.93,1.06,0.0,1.0,4.0,14.0,3.0,7.0,-0.1028209971373608,0.9946998756145891,Punjab,Faridkot,1,5.0
2024-11-30,Punjab,Faridkot,18.11,37.49,1.56,0.0,3.0,4.0,8.0,2.6666666666666665,5.428571428571429,-2.4492935982947064e-16,1.0,Punjab,Faridkot,0,0.0
2023-10-08,Haryana,Fatehabad,29.98,46.69,1.72,0.0,4.0,10.0,0.0,7.666666666666667,4.857142857142857,0.733885366432199,0.6792733388972931,Haryana,Fatehabad,1,9.0
2023-10-09,Haryana,Fatehabad,30.3,45.55,1.69,0.53,16.0,9.0,5.0,9.666666666666666,7.142857142857143,0.7998392447397193,0.6002142805483682,Haryana,Fatehabad,1,16.0
2023-10-10,Haryana,Fatehabad,28.46,51.41,1.27,3.06,9.0,4.0,1.0,9.666666666666666,7.714285714285714,0.8573146280763323,0.5147928015098308,Haryana,Fatehabad,1,17.0
2023-10-11,Haryana,Fatehabad,26.7,49.37,1.64,0.0,16.0,16.0,5.0,13.666666666666666,9.857142857142858,0.9057022630804714,0.42391439070986076,Haryana,Fatehabad,1,20.0
2023-10-12,Haryana,Fatehabad,26.71,41.16,1.49,0.0,17.0,9.0,10.0,14.0,11.571428571428571,0.9444892287836613,0.32854238191083485,Haryana,Fatehabad,1,20.0
2023-10-13,Haryana,Fatehabad,27.75,43.57,1.54,0.0,20.0,16.0,9.0,17.666666666666668,13.0,0.9732643737003825,0.22968774213179552,Haryana,Fatehabad,1,12.0
2023-10-14,Haryana,Fatehabad,27.89,42.35,1.72,0.0,20.0,17.0,4.0,19.0,14.571428571428571,0.9917226741361015,0.12839835514655099,Haryana,Fatehabad,1,45.0
2023-10-15,Haryana,Fatehabad,26.61,51.41,1.36,2.62,12.0,20.0,16.0,17.333333333333332,15.714285714285714,0.999668467514313,0.025747913654988658,Haryana,Fatehabad,0,0.0
2023-10-16,Haryana,Fatehabad,23.37,72.99,2.11,109.32,45.0,20.0,9.0,25.666666666666668,19.857142857142858,0.9970175264485267,-0.07717546212664618,Haryana,Fatehabad,0,0.0
2023-10-17,Haryana,Fatehabad,22.51,76.3,2.24,3.69,0.0,12.0,16.0,19.0,18.571428571428573,0.9837979515735163,-0.17928075881073566,Haryana,Fatehabad,1,8.0
2023-10-18,Haryana,Fatehabad,21.71,71.78,1.74,0.0,0.0,45.0,17.0,15.0,16.285714285714285,0.9601498736716018,-0.2794856348516094,Haryana,Fatehabad,1,8.0
2023-10-19,Haryana,Fatehabad,22.21,64.1,1.35,0.0,8.0,0.0,20.0,2.6666666666666665,15.0,0.926323968251495,-0.376727893635185,Haryana,Fatehabad,1,12.0
2023-10-20,Haryana,Fatehabad,22.48,62.03,1.03,0.0,8.0,0.0,20.0,5.333333333333333,13.285714285714286,0.8826787983255474,-0.46997674302732007,Haryana,Fatehabad,1,22.0
2023-10-21,Haryana,Fatehabad,22.77,59.38,1.14,0.0,12.0,8.0,12.0,9.333333333333334,12.142857142857142,0.8296770135526188,-0.5582437220268649,Haryana,Fatehabad,1,11.0
2023-10-22,Haryana,Fatehabad,22.66,61.05,1.2,0.28,22.0,8.0,45.0,14.0,13.571428571428571,0.7678804460366001,-0.6405931786981751,Haryana,Fatehabad,1,14.0
2023-10-23,Haryana,Fatehabad,22.37,66.75,1.41,0.01,11.0,12.0,0.0,15.0,8.714285714285714,0.6979441547663439,-0.7161521883143931,Haryana,Fatehabad,1,29.0
2023-10-24,Haryana,Fatehabad,23.27,63.07,1.18,0.0,14.0,22.0,0.0,15.666666666666666,10.714285714285714,0.620609481827423,-0.7841198065767103,Haryana,Fatehabad,1,21.0
2023-10-25,Haryana,Fatehabad,22.9,60.75,1.56,0.0,29.0,11.0,8.0,18.0,14.857142857142858,0.5366961939916005,-0.8437755598231856,Haryana,Fatehabad,1,28.0
2023-10-26,Haryana,Fatehabad,23.36,50.69,1.29,0.0,21.0,14.0,8.0,21.33333333333333,16.714285714285715,0.44709379298511387,-0.8944870822287956,Haryana,Fatehabad,1,16.0
2023-10-27,Haryana,Fatehabad,23.67,46.28,1.14,0.0,28.0,29.0,12.0,26.0,19.571428571428573,0.352752086549095,-0.9357168190404935,Haryana,Fatehabad,1,32.0
2023-10-28,Haryana,Fatehabad,23.29,55.04,1.07,0.0,16.0,21.0,22.0,21.666666666666668,20.142857142857142,0.2546711202412288,-0.9670277247913204,Haryana,Fatehabad,1,51.0
2023-10-29,Haryana,Fatehabad,24.15,56.44,1.13,0.0,32.0,28.0,11.0,25.33333333333333,21.571428571428573,0.1538905767040617,-0.9880878960910772,Haryana,Fatehabad,1,30.0
2023-10-30,Haryana,Fatehabad,23.39,59.56,1.33,0.0,51.0,16.0,14.0,33.0,27.285714285714285,0.05147875477034673,-0.9986740898848305,Haryana,Fatehabad,1,26.0
2023-10-31,Haryana,Fatehabad,22.86,60.79,1.21,0.0,30.0,32.0,29.0,37.66666666666666,29.571428571428573,-0.05147875477034649,-0.9986740898848305,Haryana,Fatehabad,1,38.0
2023-11-01,Haryana,Fatehabad,22.94,58.51,1.23,0.0,26.0,51.0,21.0,35.666666666666664,29.142857142857142,-0.15389057670406148,-0.9880878960910772,Haryana,Fatehabad,1,21.0
2023-11-02,Haryana,Fatehabad,22.71,61.16,1.02,0.0,38.0,30.0,28.0,31.33333333333333,31.571428571428573,-0.25467112024122857,-0.9670277247913204,Haryana,Fatehabad,1,3.0
2023-11-03,Haryana,Fatehabad,22.89,64.14,1.02,0.0,21.0,26.0,16.0,28.33333333333333,30.571428571428573,-0.35275208654909473,-0.9357168190404936,Haryana,Fatehabad,1,18.0
2023-11-04,Haryana,Fatehabad,22.08,66.65,1.22,0.0,3.0,38.0,32.0,20.666666666666668,28.714285714285715,-0.44709379298511365,-0.8944870822287957,Haryana,Fatehabad,1,53.0
2023-11-05,Haryana,Fatehabad,22.18,52.48,1.13,0.0,18.0,21.0,51.0,14.0,26.714285714285715,-0.5366961939916003,-0.8437755598231858,Haryana,Fatehabad,1,36.0
2023-11-06,Haryana,Fatehabad,20.82,54.9,1.41,0.0,53.0,3.0,30.0,24.666666666666668,27.0,-0.6206094818274228,-0.7841198065767104,Haryana,Fatehabad,1,29.0
2023-11-07,Haryana,Fatehabad,20.8,58.8,1.25,0.0,36.0,18.0,26.0,35.666666666666664,27.857142857142858,-0.6979441547663433,-0.7161521883143935,Haryana,Fatehabad,1,45.0
2023-11-08,Haryana,Fatehabad,21.52,69.02,1.14,0.0,29.0,53.0,38.0,39.333333333333336,28.285714285714285,-0.7678804460366,-0.6405931786981752,Haryana,Fatehabad,1,16.0
2023-11-09,Haryana,Fatehabad,23.01,57.34,1.15,0.0,45.0,36.0,21.0,36.66666666666666,29.285714285714285,-0.8296770135526189,-0.5582437220268648,Haryana,Fatehabad,0,0.0
2023-11-10,Haryana,Fatehabad,20.41,66.84,1.7,2.54,16.0,29.0,3.0,30.0,28.571428571428573,-0.8826787983255471,-0.4699767430273207,Haryana,Fatehabad,1,24.0
2023-11-11,Haryana,Fatehabad,18.79,71.45,1.65,0.0,0.0,45.0,18.0,20.33333333333333,28.142857142857142,-0.9263239682514951,-0.3767278936351848,Haryana,Fatehabad,1,103.0
2023-11-12,Haryana,Fatehabad,19.02,68.85,1.53,0.0,24.0,16.0,53.0,13.333333333333334,29.0,-0.9601498736716017,-0.2794856348516098,Haryana,Fatehabad,1,53.0
2023-11-13,Haryana,Fatehabad,19.01,58.58,1.16,0.0,103.0,0.0,36.0,42.333333333333336,36.142857142857146,-0.9837979515735163,-0.1792807588107359,Haryana,Fatehabad,1,15.0
2023-11-14,Haryana,Fatehabad,18.44,56.84,1.34,0.0,53.0,24.0,29.0,60.0,38.57142857142857,-0.9970175264485267,-0.07717546212664643,Haryana,Fatehabad,1,40.0
2023-11-15,Haryana,Fatehabad,18.26,57.0,1.49,0.0,15.0,103.0,45.0,57.0,36.57142857142857,-0.9996684675143132,0.025747913654987745,Haryana,Fatehabad,1,33.0
2023-11-16,Haryana,Fatehabad,18.94,56.35,0.98,0.0,40.0,53.0,16.0,36.0,35.857142857142854,-0.9917226741361015,0.12839835514655118,Haryana,Fatehabad,1,34.0
2023-11-17,Haryana,Fatehabad,19.61,59.24,1.72,0.0,33.0,15.0,0.0,29.33333333333333,38.285714285714285,-0.9732643737003827,0.22968774213179508,Haryana,Fatehabad,1,16.0
2023-11-18,Haryana,Fatehabad,19.44,57.71,1.36,0.0,34.0,40.0,24.0,35.666666666666664,43.142857142857146,-0.9444892287836614,0.3285423819108344,Haryana,Fatehabad,1,30.0
2023-11-19,Haryana,Fatehabad,19.58,57.28,1.21,0.0,16.0,33.0,103.0,27.666666666666668,42.0,-0.9057022630804715,0.42391439070986053,Haryana,Fatehabad,1,17.0
2023-11-20,Haryana,Fatehabad,18.93,59.13,1.19,0.0,30.0,34.0,53.0,26.666666666666668,31.571428571428573,-0.8573146280763323,0.5147928015098306,Haryana,Fatehabad,1,35.0
2023-11-21,Haryana,Fatehabad,17.69,62.14,1.65,0.0,17.0,16.0,15.0,21.0,26.428571428571427,-0.7998392447397193,0.6002142805483683,Haryana,Fatehabad,1,23.0
2023-11-22,Haryana,Fatehabad,17.54,54.11,1.52,0.0,35.0,30.0,40.0,27.33333333333333,29.285714285714285,-0.7338853664321989,0.6792733388972934,Haryana,Fatehabad,1,7.0
2023-11-23,Haryana,Fatehabad,18.42,46.73,1.07,0.0,23.0,17.0,33.0,25.0,26.857142857142858,-0.6601521206712321,0.7511319308705195,Haryana,Fatehabad,1,9.0
2023-11-24,Haryana,Fatehabad,17.07,51.43,1.21,0.0,7.0,35.0,34.0,21.666666666666668,23.142857142857142,-0.5794210982045639,0.8150283375168111,Haryana,Fatehabad,0,2.0
2023-11-25,Haryana,Fatehabad,16.34,58.9,1.01,0.0,9.0,23.0,16.0,13.0,19.571428571428573,-0.4925480679538645,0.8702852410301551,Haryana,Fatehabad,1,3.0
2023-11-26,Haryana,Fatehabad,16.01,58.77,1.78,0.0,2.0,7.0,30.0,6.0,17.571428571428573,-0.40045390565126726,0.9163169044870044,Haryana,Fatehabad,0,0.0
2023-11-27,Haryana,Fatehabad,16.28,62.98,1.75,0.51,3.0,9.0,17.0,4.666666666666667,13.714285714285714,-0.30411483232751774,0.9526353808033826,Haryana,Fatehabad,0,0.0
2023-11-28,Haryana,Fatehabad,16.95,57.62,1.73,0.31,0.0,2.0,35.0,1.6666666666666667,11.285714285714286,-0.20455206612620136,0.9788556850953577,Haryana,Fatehabad,0,0.0
2023-11-29,Haryana,Fatehabad,18.74,56.27,0.99,0.02,0.0,3.0,23.0,1.0,6.285714285714286,-0.1028209971373608,0.9946998756145891,Haryana,Fatehabad,1,4.0
2023-11-30,Haryana,Fatehabad,18.85,63.07,1.26,2.86,0.0,0.0,7.0,0.0,3.0,-2.4492935982947064e-16,1.0,Haryana,Fatehabad,0,0.0
2024-10-01,Haryana,Fatehabad,30.51,58.89,1.66,0.0,4.0,0.0,9.0,1.3333333333333333,2.571428571428572,0.1028209971373604,0.9946998756145891,Haryana,Fatehabad,0,1.0
2024-10-02,Haryana,Fatehabad,30.25,53.93,1.64,0.0,0.0,0.0,2.0,1.3333333333333333,1.2857142857142858,0.2045520661262008,0.9788556850953578,Haryana,Fatehabad,0,0.0
2024-10-03,Haryana,Fatehabad,30.38,44.71,1.22,0.0,1.0,4.0,3.0,1.6666666666666667,1.1428571428571428,0.30411483232751785,0.9526353808033826,Haryana,Fatehabad,0,0.0
2024-10-04,Haryana,Fatehabad,29.97,49.88,1.47,0.0,0.0,0.0,0.0,0.3333333333333333,0.7142857142857143,0.40045390565126643,0.9163169044870048,Haryana,Fatehabad,0,1.0
2024-10-05,Haryana,Fatehabad,29.94,56.39,1.81,1.59,0.0,1.0,0.0,0.3333333333333333,0.7142857142857143,0.4925480679538644,0.8702852410301553,Haryana,Fatehabad,1,3.0
2024-10-06,Haryana,Fatehabad,28.58,54.39,1.36,0.41,1.0,0.0,0.0,0.3333333333333333,0.8571428571428571,0.5794210982045637,0.8150283375168114,Haryana,Fatehabad,0,1.0
2024-10-07,Haryana,Fatehabad,28.42,55.05,0.91,0.0,3.0,0.0,4.0,1.3333333333333333,1.2857142857142858,0.6601521206712317,0.7511319308705199,Haryana,Fatehabad,1,10.0
2024-10-08,Haryana,Fatehabad,28.08,56.36,1.14,0.0,1.0,1.0,0.0,1.6666666666666667,0.8571428571428571,0.733885366432199,0.6792733388972931,Haryana,Fatehabad,0,0.0
2024-10-09,Haryana,Fatehabad,27.87,57.72,1.38,0.07,10.0,3.0,1.0,4.666666666666667,2.2857142857142856,0.7998392447397193,0.6002142805483682,Haryana,Fatehabad,0,2.0
2024-10-10,Haryana,Fatehabad,27.89,50.34,1.41,0.0,0.0,1.0,0.0,3.6666666666666665,2.142857142857143,0.8573146280763323,0.5147928015098308,Haryana,Fatehabad,1,6.0
2024-10-11,Haryana,Fatehabad,27.68,43.42,1.5,0.0,2.0,10.0,0.0,4.0,2.4285714285714284,0.9057022630804714,0.42391439070986076,Haryana,Fatehabad,1,17.0
2024-10-12,Haryana,Fatehabad,27.57,41.42,1.3,0.0,6.0,0.0,1.0,2.6666666666666665,3.2857142857142856,0.9444892287836613,0.32854238191083485,Haryana,Fatehabad,0,2.0
2024-10-13,Haryana,Fatehabad,27.21,40.51,1.14,0.0,17.0,2.0,3.0,8.333333333333334,5.571428571428571,0.9732643737003825,0.22968774213179552,Haryana,Fatehabad,1,7.0
2024-10-14,Haryana,Fatehabad,26.72,53.34,1.5,0.0,2.0,6.0,1.0,8.333333333333334,5.428571428571429,0.9917226741361015,0.12839835514655099,Haryana,Fatehabad,0,2.0
2024-10-15,Haryana,Fatehabad,27.84,39.78,1.33,0.0,7.0,17.0,10.0,8.666666666666666,6.285714285714286,0.999668467514313,0.025747913654988658,Haryana,Fatehabad,1,6.0
2024-10-16,Haryana,Fatehabad,28.27,35.38,1.22,0.0,2.0,2.0,0.0,3.6666666666666665,5.142857142857143,0.9970175264485267,-0.07717546212664618,Haryana,Fatehabad,1,6.0
2024-10-17,Haryana,Fatehabad,29.27,33.21,0.84,0.0,6.0,7.0,2.0,5.0,6.0,0.9837979515735163,-0.17928075881073566,Haryana,Fatehabad,1,7.0
2024-10-18,Haryana,Fatehabad,28.06,39.45,0.98,0.0,6.0,2.0,6.0,4.666666666666667,6.571428571428571,0.9601498736716018,-0.2794856348516094,Haryana,Fatehabad,1,8.0
2024-10-19,Haryana,Fatehabad,28.09,41.03,1.26,0.0,7.0,6.0,17.0,6.333333333333333,6.714285714285714,0.926323968251495,-0.376727893635185,Haryana,Fatehabad,1,8.0
2024-10-20,Haryana,Fatehabad,26.5,45.41,1.34,0.0,8.0,6.0,2.0,7.0,5.428571428571429,0.8826787983255474,-0.46997674302732007,Haryana,Fatehabad,0,1.0
2024-10-21,Haryana,Fatehabad,26.41,53.28,1.16,0.01,8.0,7.0,7.0,7.666666666666667,6.285714285714286,0.8296770135526188,-0.5582437220268649,Haryana,Fatehabad,0,2.0
2024-10-22,Haryana,Fatehabad,26.92,52.93,1.03,0.0,1.0,8.0,2.0,5.666666666666667,5.428571428571429,0.7678804460366001,-0.6405931786981751,Haryana,Fatehabad,1,8.0
2024-10-23,Haryana,Fatehabad,27.19,41.67,1.4,0.0,2.0,8.0,6.0,3.6666666666666665,5.428571428571429,0.6979441547663439,-0.7161521883143931,Haryana,Fatehabad,1,11.0
2024-10-24,Haryana,Fatehabad,26.49,47.78,2.2,0.0,8.0,1.0,6.0,3.6666666666666665,5.714285714285714,0.620609481827423,-0.7841198065767103,Haryana,Fatehabad,0,0.0
2024-10-25,Haryana,Fatehabad,27.31,42.77,1.94,0.0,11.0,2.0,7.0,7.0,6.428571428571429,0.5366961939916005,-0.8437755598231856,Haryana,Fatehabad,0,1.0
2024-10-26,Haryana,Fatehabad,27.82,35.62,1.58,0.0,0.0,8.0,8.0,6.333333333333333,5.428571428571429,0.44709379298511387,-0.8944870822287956,Haryana,Fatehabad,0,1.0
2024-10-27,Haryana,Fatehabad,27.14,40.76,1.27,0.0,1.0,11.0,8.0,4.0,4.428571428571429,0.352752086549095,-0.9357168190404935,Haryana,Fatehabad,1,4.0
2024-10-28,Haryana,Fatehabad,27.39,54.63,1.72,0.0,1.0,0.0,1.0,0.6666666666666666,3.4285714285714284,0.2546711202412288,-0.9670277247913204,Haryana,Fatehabad,1,4.0
2024-10-29,Haryana,Fatehabad,28.46,53.87,1.15,0.0,4.0,1.0,2.0,2.0,3.857142857142857,0.1538905767040617,-0.9880878960910772,Haryana,Fatehabad,1,8.0
2024-10-30,Haryana,Fatehabad,28.79,42.11,1.2,0.0,4.0,1.0,8.0,3.0,4.142857142857143,0.05147875477034673,-0.9986740898848305,Haryana,Fatehabad,1,27.0
2024-10-31,Haryana,Fatehabad,27.39,38.47,2.07,0.0,8.0,4.0,11.0,5.333333333333333,4.142857142857143,-0.05147875477034649,-0.9986740898848305,Haryana,Fatehabad,1,26.0
2024-11-01,Haryana,Fatehabad,26.54,28.79,2.03,0.0,27.0,4.0,0.0,13.0,6.428571428571429,-0.15389057670406148,-0.9880878960910772,Haryana,Fatehabad,1,7.0
2024-11-02,Haryana,Fatehabad,26.99,28.81,1.12,0.0,26.0,8.0,1.0,20.33333333333333,10.142857142857142,-0.25467112024122857,-0.9670277247913204,Haryana,Fatehabad,1,4.0
2024-11-03,Haryana,Fatehabad,25.15,37.21,1.13,0.0,7.0,27.0,1.0,20.0,11.0,-0.35275208654909473,-0.9357168190404936,Haryana,Fatehabad,1,6.0
2024-11-04,Haryana,Fatehabad,25.68,32.32,1.34,0.0,4.0,26.0,4.0,12.333333333333334,11.428571428571429,-0.44709379298511365,-0.8944870822287957,Haryana,Fatehabad,0,0.0
2024-11-05,Haryana,Fatehabad,24.95,41.08,1.37,0.0,6.0,7.0,4.0,5.666666666666667,11.714285714285714,-0.5366961939916003,-0.8437755598231858,Haryana,Fatehabad,1,9.0
2024-11-06,Haryana,Fatehabad,25.18,45.88,1.13,0.0,0.0,4.0,8.0,3.333333333333333,11.142857142857142,-0.6206094818274228,-0.7841198065767104,Haryana,Fatehabad,1,23.0
2024-11-07,Haryana,Fatehabad,25.37,46.89,1.13,0.0,9.0,6.0,27.0,5.0,11.285714285714286,-0.6979441547663433,-0.7161521883143935,Haryana,Fatehabad,1,11.0
2024-11-08,Haryana,Fatehabad,25.62,47.55,1.14,0.0,23.0,0.0,26.0,10.666666666666666,10.714285714285714,-0.7678804460366,-0.6405931786981752,Haryana,Fatehabad,1,18.0
2024-11-09,Haryana,Fatehabad,25.36,52.42,1.45,0.0,11.0,9.0,7.0,14.333333333333334,8.571428571428571,-0.8296770135526189,-0.5582437220268648,Haryana,Fatehabad,1,10.0
2024-11-10,Haryana,Fatehabad,25.01,55.88,1.26,0.0,18.0,23.0,4.0,17.333333333333332,10.142857142857142,-0.8826787983255471,-0.4699767430273207,Haryana,Fatehabad,1,6.0
2024-11-11,Haryana,Fatehabad,25.29,48.84,1.33,0.0,10.0,11.0,6.0,13.0,11.0,-0.9263239682514951,-0.3767278936351848,Haryana,Fatehabad,0,2.0
2024-11-12,Haryana,Fatehabad,24.83,32.57,1.3,0.0,6.0,18.0,0.0,11.333333333333334,11.0,-0.9601498736716017,-0.2794856348516098,Haryana,Fatehabad,1,8.0
2024-11-13,Haryana,Fatehabad,23.02,44.46,1.4,0.0,2.0,10.0,9.0,6.0,11.285714285714286,-0.9837979515735163,-0.1792807588107359,Haryana,Fatehabad,0,2.0
2024-11-14,Haryana,Fatehabad,22.56,36.84,1.26,0.0,8.0,6.0,23.0,5.333333333333333,11.142857142857142,-0.9970175264485267,-0.07717546212664643,Haryana,Fatehabad,1,4.0
2024-11-15,Haryana,Fatehabad,22.11,37.13,1.46,0.0,2.0,2.0,11.0,4.0,8.142857142857142,-0.9996684675143132,0.025747913654987745,Haryana,Fatehabad,0,0.0
2024-11-16,Haryana,Fatehabad,21.87,42.58,1.21,0.0,4.0,8.0,18.0,4.666666666666667,7.142857142857143,-0.9917226741361015,0.12839835514655118,Haryana,Fatehabad,0,1.0
2024-11-17,Haryana,Fatehabad,20.71,42.75,1.47,0.0,0.0,2.0,10.0,2.0,4.571428571428571,-0.9732643737003827,0.22968774213179508,Haryana,Fatehabad,1,19.0
2024-11-18,Haryana,Fatehabad,20.15,36.17,1.72,0.0,1.0,4.0,6.0,1.6666666666666667,3.2857142857142856,-0.9444892287836614,0.3285423819108344,Haryana,Fatehabad,1,16.0
2024-11-19,Haryana,Fatehabad,20.15,30.32,1.65,0.0,19.0,0.0,2.0,6.666666666666667,5.142857142857143,-0.9057022630804715,0.42391439070986053,Haryana,Fatehabad,1,16.0
2024-11-20,Haryana,Fatehabad,20.15,29.15,1.31,0.0,16.0,1.0,8.0,12.0,7.142857142857143,-0.8573146280763323,0.5147928015098306,Haryana,Fatehabad,1,3.0
2024-11-21,Haryana,Fatehabad,20.85,24.86,1.09,0.0,16.0,19.0,2.0,17.0,8.285714285714286,-0.7998392447397193,0.6002142805483683,Haryana,Fatehabad,1,5.0
2024-11-22,Haryana,Fatehabad,21.59,25.86,1.3,0.0,3.0,16.0,4.0,11.666666666666666,8.428571428571429,-0.7338853664321989,0.6792733388972934,Haryana,Fatehabad,1,8.0
2024-11-23,Haryana,Fatehabad,21.57,28.75,1.32,0.0,5.0,16.0,0.0,8.0,8.571428571428571,-0.6601521206712321,0.7511319308705195,Haryana,Fatehabad,1,15.0
2024-11-24,Haryana,Fatehabad,20.69,34.29,1.82,0.0,8.0,3.0,1.0,5.333333333333333,9.714285714285714,-0.5794210982045639,0.8150283375168111,Haryana,Fatehabad,0,2.0
2024-11-25,Haryana,Fatehabad,19.19,40.16,1.76,0.0,15.0,5.0,19.0,9.333333333333334,11.714285714285714,-0.4925480679538645,0.8702852410301551,Haryana,Fatehabad,0,1.0
2024-11-26,Haryana,Fatehabad,19.34,33.76,1.58,0.0,2.0,8.0,16.0,8.333333333333334,9.285714285714286,-0.40045390565126726,0.9163169044870044,Haryana,Fatehabad,1,5.0
2024-11-27,Haryana,Fatehabad,20.08,33.08,1.1,0.0,1.0,15.0,16.0,6.0,7.142857142857143,-0.30411483232751774,0.9526353808033826,Haryana,Fatehabad,1,3.0
2024-11-28,Haryana,Fatehabad,19.84,30.43,0.93,0.0,5.0,2.0,3.0,2.6666666666666665,5.571428571428571,-0.20455206612620136,0.9788556850953577,Haryana,Fatehabad,1,4.0
2024-11-29,Haryana,Fatehabad,19.85,30.62,0.87,0.0,3.0,1.0,5.0,3.0,5.571428571428571,-0.1028209971373608,0.9946998756145891,Haryana,Fatehabad,0,1.0
2024-11-30,Haryana,Fatehabad,18.99,34.99,1.55,0.0,4.0,5.0,8.0,4.0,5.428571428571429,-2.4492935982947064e-16,1.0,Haryana,Fatehabad,0,0.0
2023-10-08,Punjab,Fatehgarh Sahib,26.01,65.41,1.18,0.0,2.0,2.0,0.0,1.3333333333333333,1.2857142857142858,0.733885366432199,0.6792733388972931,Punjab,Fatehgarh Sahib,1,5.0
2023-10-09,Punjab,Fatehgarh Sahib,26.3,68.51,0.86,0.0,6.0,0.0,4.0,2.6666666666666665,2.142857142857143,0.7998392447397193,0.6002142805483682,Punjab,Fatehgarh Sahib,0,0.0
2023-10-10,Punjab,Fatehgarh Sahib,25.37,70.93,1.26,10.02,5.0,2.0,0.0,4.333333333333333,2.2857142857142856,0.8573146280763323,0.5147928015098308,Punjab,Fatehgarh Sahib,1,3.0
2023-10-11,Punjab,Fatehgarh Sahib,23.92,69.55,1.58,0.0,0.0,6.0,1.0,3.6666666666666665,2.2857142857142856,0.9057022630804714,0.42391439070986076,Punjab,Fatehgarh Sahib,1,11.0
2023-10-12,Punjab,Fatehgarh Sahib,24.07,62.55,1.05,0.0,3.0,5.0,2.0,2.6666666666666665,2.571428571428572,0.9444892287836613,0.32854238191083485,Punjab,Fatehgarh Sahib,1,12.0
2023-10-13,Punjab,Fatehgarh Sahib,23.94,65.48,1.12,0.0,11.0,0.0,0.0,4.666666666666667,3.857142857142857,0.9732643737003825,0.22968774213179552,Punjab,Fatehgarh Sahib,1,17.0
2023-10-14,Punjab,Fatehgarh Sahib,24.83,63.48,1.37,2.08,12.0,3.0,2.0,8.666666666666666,5.571428571428571,0.9917226741361015,0.12839835514655099,Punjab,Fatehgarh Sahib,0,0.0
2023-10-15,Punjab,Fatehgarh Sahib,23.86,66.23,1.03,0.58,17.0,11.0,6.0,13.333333333333334,7.714285714285714,0.999668467514313,0.025747913654988658,Punjab,Fatehgarh Sahib,0,0.0
2023-10-16,Punjab,Fatehgarh Sahib,21.26,81.45,1.61,30.5,0.0,12.0,5.0,9.666666666666666,6.857142857142857,0.9970175264485267,-0.07717546212664618,Punjab,Fatehgarh Sahib,0,0.0
2023-10-17,Punjab,Fatehgarh Sahib,21.13,80.69,1.46,1.41,0.0,17.0,0.0,5.666666666666667,6.142857142857143,0.9837979515735163,-0.17928075881073566,Punjab,Fatehgarh Sahib,0,2.0
2023-10-18,Punjab,Fatehgarh Sahib,20.08,79.01,2.11,0.56,0.0,0.0,3.0,0.0,6.142857142857143,0.9601498736716018,-0.2794856348516094,Punjab,Fatehgarh Sahib,1,3.0
2023-10-19,Punjab,Fatehgarh Sahib,19.92,73.24,1.65,0.0,2.0,0.0,11.0,0.6666666666666666,6.0,0.926323968251495,-0.376727893635185,Punjab,Fatehgarh Sahib,1,12.0
2023-10-20,Punjab,Fatehgarh Sahib,20.57,65.58,1.05,0.0,3.0,0.0,12.0,1.6666666666666667,4.857142857142857,0.8826787983255474,-0.46997674302732007,Punjab,Fatehgarh Sahib,1,10.0
2023-10-21,Punjab,Fatehgarh Sahib,21.49,59.56,0.84,0.0,12.0,2.0,17.0,5.666666666666667,4.857142857142857,0.8296770135526188,-0.5582437220268649,Punjab,Fatehgarh Sahib,0,0.0
2023-10-22,Punjab,Fatehgarh Sahib,21.44,67.18,1.22,0.01,10.0,3.0,0.0,8.333333333333334,3.857142857142857,0.7678804460366001,-0.6405931786981751,Punjab,Fatehgarh Sahib,1,38.0
2023-10-23,Punjab,Fatehgarh Sahib,21.16,74.26,1.27,0.03,0.0,12.0,0.0,7.333333333333333,3.857142857142857,0.6979441547663439,-0.7161521883143931,Punjab,Fatehgarh Sahib,1,70.0
2023-10-24,Punjab,Fatehgarh Sahib,22.08,68.93,1.2,0.04,38.0,10.0,0.0,16.0,9.285714285714286,0.620609481827423,-0.7841198065767103,Punjab,Fatehgarh Sahib,1,42.0
2023-10-25,Punjab,Fatehgarh Sahib,21.72,71.47,1.39,0.0,70.0,0.0,2.0,36.0,19.285714285714285,0.5366961939916005,-0.8437755598231856,Punjab,Fatehgarh Sahib,1,69.0
2023-10-26,Punjab,Fatehgarh Sahib,21.51,65.95,1.71,0.0,42.0,38.0,3.0,50.0,25.0,0.44709379298511387,-0.8944870822287956,Punjab,Fatehgarh Sahib,1,70.0
2023-10-27,Punjab,Fatehgarh Sahib,21.81,59.83,1.38,0.0,69.0,70.0,12.0,60.333333333333336,34.42857142857143,0.352752086549095,-0.9357168190404935,Punjab,Fatehgarh Sahib,1,47.0
2023-10-28,Punjab,Fatehgarh Sahib,22.52,61.31,1.06,0.0,70.0,42.0,10.0,60.333333333333336,42.71428571428572,0.2546711202412288,-0.9670277247913204,Punjab,Fatehgarh Sahib,1,124.0
2023-10-29,Punjab,Fatehgarh Sahib,23.41,61.54,0.83,0.0,47.0,69.0,0.0,62.0,48.0,0.1538905767040617,-0.9880878960910772,Punjab,Fatehgarh Sahib,1,51.0
